Scope L1,Scope L2,Level 1,Level 2,Level 3,Level 4,Level 5,Factor Source,Column Text,Description,UOM,kg CO2e,kg CO2e of CO2,kg CO2e of CH4,kg CO2e of N2O,kWh (Net CV),kWh (net)
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Closed-loop,GHG Conversion Factor 2022,Closed-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Combustion,GHG Conversion Factor 2022,Combustion,,tonnes,2.128.019,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Composting,GHG Conversion Factor 2022,Composting,,tonnes,891.058,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Landfill,GHG Conversion Factor 2022,Landfill,,tonnes,62.685.615,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Open-loop,GHG Conversion Factor 2022,Open-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: food and drink waste,,Re-use,GHG Conversion Factor 2022,Re-use,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Anaerobic digestion,GHG Conversion Factor 2022,Anaerobic digestion,,tonnes,891.058,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Closed-loop,GHG Conversion Factor 2022,Closed-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Combustion,GHG Conversion Factor 2022,Combustion,,tonnes,2.128.019,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Composting,GHG Conversion Factor 2022,Composting,,tonnes,891.058,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Landfill,GHG Conversion Factor 2022,Landfill,,tonnes,57.894.041,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Open-loop,GHG Conversion Factor 2022,Open-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: garden waste,,Re-use,GHG Conversion Factor 2022,Re-use,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Anaerobic digestion,GHG Conversion Factor 2022,Anaerobic digestion,,tonnes,891.058,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Closed-loop,GHG Conversion Factor 2022,Closed-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Combustion,GHG Conversion Factor 2022,Combustion,,tonnes,2.128.019,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Composting,GHG Conversion Factor 2022,Composting,,tonnes,891.058,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Landfill,GHG Conversion Factor 2022,Landfill,,tonnes,58.732.567,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Open-loop,GHG Conversion Factor 2022,Open-loop,,tonnes,,,,,,
Scope 3,Scope 3.5,Waste disposal,Refuse,Organic: mixed food and garden waste,,Re-use,GHG Conversion Factor 2022,Re-use,,tonnes,,,,,,
Scope 3,Scope 3.5,Water supply,Water supply,Water supply,,,GHG Conversion Factor 2022,,,cubic metres,149,,,,,
Scope 3,Scope 3.5,Water supply,Water supply,Water supply,,,GHG Conversion Factor 2022,,,million litres,149,,,,,
Scope 3,Scope 3.5,Water treatment,Water treatment,Water treatment,,,GHG Conversion Factor 2022,,,cubic metres,272,,,,,
Scope 3,Scope 3.5,Water treatment,Water treatment,Water treatment,,,GHG Conversion Factor 2022,,,million litres,272,,,,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,24.587,24.455,1,122,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,13.003,12.871,1,122,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Average passenger,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,18.362,1.827,1,91,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Average passenger,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,9.708,9.616,1,91,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Business class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,40.781,40.578,1,202,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Business class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,2.156,21.357,1,202,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Economy class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,14.063,13.992,1,7,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Economy class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,7.435,7.364,1,7,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",First class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,56.251,5.597,2,279,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",First class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,29.739,29.458,2,279,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,225,22.388,1,111,,
Scope 3,Scope 3.6,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,11.895,11.783,1,111,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,19.309,19.212,1,96,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,10.208,10.111,1,96,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Business class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,42.882,42.668,2,212,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,22.671,22.457,2,212,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,14.787,14.713,1,73,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,7.818,7.744,1,73,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",First class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,59.147,58.852,2,293,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",First class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,3.127,30.975,2,293,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,23.659,23.541,1,117,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,12.508,1.239,1,117,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,15.353,15.276,1,76,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,8.117,804,1,76,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Business class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,22.652,22.539,1,112,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,11.976,11.863,1,112,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,With RF,GHG Conversion Factor 2022,With RF,,passenger.km,15.102,15.026,1,75,,
Scope 3,Scope 3.6,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Without RF,GHG Conversion Factor 2022,Without RF,,passenger.km,7.984,7.908,1,75,,
Scope 3,Scope 3.6,Business travel- land,Bus,Average local bus,,,GHG Conversion Factor 2022,,,passenger.km,965,9.567,1,82,,
Scope 3,Scope 3.6,Business travel- land,Bus,Coach,,,GHG Conversion Factor 2022,,,passenger.km,2.733,2.678,1,54,,
Scope 3,Scope 3.6,Business travel- land,Bus,Local bus (not London),,,GHG Conversion Factor 2022,,,passenger.km,10.778,10.677,2,99,,
Scope 3,Scope 3.6,Business travel- land,Bus,Local London bus,,,GHG Conversion Factor 2022,,,passenger.km,7.936,7.882,1,53,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,6.018,5.948,26,44,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,9.685,9.573,41,71,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,GHG Conversion Factor 2022,Diesel,,km,20.296,20.108,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,32.665,32.361,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,GHG Conversion Factor 2022,Petrol,,km,2.106,20.992,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,33.892,33.783,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,10.371,10.292,36,43,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,16.691,16.563,58,7,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,GHG Conversion Factor 2022,Unknown,,km,20.518,20.361,9,148,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,3.302,32.768,14,238,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,4.646,4.594,19,33,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,7.478,7.394,31,53,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Diesel,GHG Conversion Factor 2022,Diesel,,km,17.468,1.728,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,28.114,2.781,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Petrol,GHG Conversion Factor 2022,Petrol,,km,21.999,21.931,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,35.404,35.295,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,8.975,8.903,31,41,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,14.443,14.328,49,66,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Unknown,GHG Conversion Factor 2022,Unknown,,km,18.547,18.387,8,152,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Executive,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,29.849,29.591,13,245,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,4.878,4.824,2,34,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,785,7.764,32,54,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Diesel,GHG Conversion Factor 2022,Diesel,,km,14.461,14.273,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,23.274,2.297,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Petrol,GHG Conversion Factor 2022,Petrol,,km,17.162,17.094,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,2.762,27.511,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,8.342,8.278,3,34,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,13.425,13.322,48,55,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Unknown,GHG Conversion Factor 2022,Unknown,,km,15.893,15.765,16,112,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Lower medium,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,25.577,25.371,26,18,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,5.477,5.416,22,39,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,8.813,8.715,36,62,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Diesel,GHG Conversion Factor 2022,Diesel,,km,21.243,21.055,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,34.189,33.885,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Petrol,GHG Conversion Factor 2022,Petrol,,km,32.708,3.264,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,52.638,52.529,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,11.492,11.408,4,44,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,18.494,18.359,64,71,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Unknown,GHG Conversion Factor 2022,Unknown,,km,26.458,26.327,15,116,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Luxury,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,42.581,42.369,25,187,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,4.045,4.001,16,28,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,6.511,6.439,26,46,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Diesel,GHG Conversion Factor 2022,Diesel,,km,10.829,10.641,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,17.429,17.125,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Petrol,GHG Conversion Factor 2022,Petrol,,km,13.421,13.353,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,21.598,21.489,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,,,,,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,,,,,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Unknown,GHG Conversion Factor 2022,Unknown,,km,134,13.331,31,38,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Mini,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,21.566,21.455,5,61,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,6.881,6.811,26,44,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,11.075,10.961,42,72,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Diesel,GHG Conversion Factor 2022,Diesel,,km,17.784,17.596,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,28.621,28.317,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Petrol,GHG Conversion Factor 2022,Petrol,,km,19.118,1.905,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,30.767,30.658,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,9.035,8.957,34,44,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,1.454,14.414,55,71,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Unknown,GHG Conversion Factor 2022,Unknown,,km,18.146,17.989,9,148,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),MPV,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,29.203,28.951,14,238,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,782,7.744,28,48,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,12.585,12.463,45,77,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Diesel,GHG Conversion Factor 2022,Diesel,,km,17.041,16.853,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,27.426,27.122,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Petrol,GHG Conversion Factor 2022,Petrol,,km,24.145,24.077,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,38.857,38.748,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,9.359,9.292,32,35,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,15.061,14.954,51,56,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Unknown,GHG Conversion Factor 2022,Unknown,,km,23.006,22.919,27,6,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Sports,,Unknown,GHG Conversion Factor 2022,Unknown,,miles,37.025,36.885,43,97,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,km,4.476,4.429,17,3,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,GHG Conversion Factor 2022,Battery Electric Vehicle,,miles,7.205,7.129,28,48,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Diesel,GHG Conversion Factor 2022,Diesel,,km,13.276,13.088,0,188,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Diesel,GHG Conversion Factor 2022,Diesel,,miles,21.368,21.064,1,303,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Petrol,GHG Conversion Factor 2022,Petrol,,km,14.802,14.734,32,36,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Petrol,GHG Conversion Factor 2022,Petrol,,miles,23.821,23.712,51,58,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,km,5.255,5.207,2,28,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,GHG Conversion Factor 2022,Plug-in Hybrid Electric Vehicle,,miles,8.458,8.381,32,45,,
Scope 3,Scope 3.6,Business travel- land,Cars (by market segment),Supermini,,Unknown,GHG Conversion Factor 2022,Unknown,,km,14.601,14.515,27,59,,
